filename,label,source,original_path,width,height,fps,duration_s,file_size_kb,codec,bitrate_kbps,date_added,notes
rtfs_faceswap_inswapper_VCA5pfW5T5k_00094_00112_2-123_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_VCA5pfW5T5k_00094_00112_2-123_woman.mp4,1280,720,25.0,18.0,554.858,hevc,252,2026-06-01T07:45:27.845536+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_VCA5pfW5T5k_00094_00112_1-274_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_VCA5pfW5T5k_00094_00112_1-274_woman.mp4,1280,720,25.0,18.0,556.233,hevc,253,2026-06-01T07:45:28.820145+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_VCA5pfW5T5k_00094_00112_2-17_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_VCA5pfW5T5k_00094_00112_2-17_woman.mp4,1280,720,25.0,18.0,563.303,hevc,256,2026-06-01T07:45:31.584868+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_62hNLZD_bZY_00022_00035_2-7_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_62hNLZD_bZY_00022_00035_2-7_man.mp4,1920,1080,59.94,13.013,912.53,hevc,574,2026-06-01T07:45:33.341910+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_62hNLZD_bZY_00022_00035_3-20_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_62hNLZD_bZY_00022_00035_3-20_man.mp4,1920,1080,59.94,13.013,893.64,hevc,562,2026-06-01T07:45:35.914944+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_62hNLZD_bZY_00022_00035_2-180_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_62hNLZD_bZY_00022_00035_2-180_man.mp4,1920,1080,59.94,13.013,893.88,hevc,562,2026-06-01T07:45:40.126795+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_beizJpMClNg_00026_00036_3-198_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_beizJpMClNg_00026_00036_3-198_man.mp4,1920,1080,25.0,10.0,414.414,hevc,339,2026-06-01T07:45:42.935974+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_beizJpMClNg_00026_00036_3-8_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_beizJpMClNg_00026_00036_3-8_man.mp4,1920,1080,25.0,10.0,384.749,hevc,315,2026-06-01T07:45:44.304995+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_beizJpMClNg_00026_00036_3-116_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_beizJpMClNg_00026_00036_3-116_man.mp4,1920,1080,25.0,10.0,376.788,hevc,308,2026-06-01T07:45:45.272539+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_IIxloodCZTM_00010_00020_3-184_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_IIxloodCZTM_00010_00020_3-184_man.mp4,1280,720,25.0,10.0,417.858,hevc,342,2026-06-01T07:45:48.060661+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_IIxloodCZTM_00010_00020_3-121_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_IIxloodCZTM_00010_00020_3-121_man.mp4,1280,720,25.0,10.0,414.193,hevc,339,2026-06-01T07:45:50.607512+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_IIxloodCZTM_00010_00020_2-156_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_IIxloodCZTM_00010_00020_2-156_man.mp4,1280,720,25.0,10.0,412.768,hevc,338,2026-06-01T07:45:53.050387+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_S8jeBhGi60c_00059_00070_3-102_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_S8jeBhGi60c_00059_00070_3-102_man.mp4,1280,720,25.0,11.0,346.923,hevc,258,2026-06-01T07:45:56.027906+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_S8jeBhGi60c_00059_00070_2-160_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_S8jeBhGi60c_00059_00070_2-160_man.mp4,1280,720,25.0,11.0,346.27,hevc,257,2026-06-01T07:45:57.835603+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_S8jeBhGi60c_00059_00070_3-88_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_S8jeBhGi60c_00059_00070_3-88_man.mp4,1280,720,25.0,11.0,345.072,hevc,256,2026-06-01T07:46:00.395908+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_hKEfoe1Czp0_00035_00045_3-117_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_hKEfoe1Czp0_00035_00045_3-117_man.mp4,1280,720,30.0,10.0,302.078,hevc,247,2026-06-01T07:46:03.148298+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_hKEfoe1Czp0_00035_00045_2-154_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_hKEfoe1Czp0_00035_00045_2-154_man.mp4,1280,720,30.0,10.0,304.483,hevc,249,2026-06-01T07:46:04.089764+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_hKEfoe1Czp0_00035_00045_3-169_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_hKEfoe1Czp0_00035_00045_3-169_man.mp4,1280,720,30.0,10.0,301.58,hevc,247,2026-06-01T07:46:05.019454+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_CDRzKTb5y8c_00065_00075_2-170_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_CDRzKTb5y8c_00065_00075_2-170_man.mp4,1920,1080,25.0,10.0,379.792,hevc,311,2026-06-01T07:46:07.568123+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_CDRzKTb5y8c_00065_00075_2-65_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_CDRzKTb5y8c_00065_00075_2-65_man.mp4,1920,1080,25.0,10.0,379.521,hevc,310,2026-06-01T07:46:10.097927+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_CDRzKTb5y8c_00065_00075_3-83_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_CDRzKTb5y8c_00065_00075_3-83_man.mp4,1920,1080,25.0,10.0,388.08,hevc,317,2026-06-01T07:46:11.641255+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_n_lAfa5IbS0_00057_00067_3-229_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_n_lAfa5IbS0_00057_00067_3-229_man.mp4,1280,720,25.0,10.0,306.567,hevc,251,2026-06-01T07:46:14.425961+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_n_lAfa5IbS0_00057_00067_3-183_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_n_lAfa5IbS0_00057_00067_3-183_man.mp4,1280,720,25.0,10.0,298.485,hevc,244,2026-06-01T07:46:15.483172+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_n_lAfa5IbS0_00057_00067_3-267_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_n_lAfa5IbS0_00057_00067_3-267_man.mp4,1280,720,25.0,10.0,298.853,hevc,244,2026-06-01T07:46:18.117219+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Gfu7OS6pLGg_00000_00010_2-150_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Gfu7OS6pLGg_00000_00010_2-150_man.mp4,1920,1080,59.94,10.01,2518.757,hevc,2061,2026-06-01T07:46:20.278014+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Gfu7OS6pLGg_00000_00010_2-109_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Gfu7OS6pLGg_00000_00010_2-109_man.mp4,1920,1080,59.94,10.01,2518.904,hevc,2061,2026-06-01T07:46:23.443261+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Gfu7OS6pLGg_00000_00010_3-175_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Gfu7OS6pLGg_00000_00010_3-175_man.mp4,1920,1080,59.94,10.01,2504.781,hevc,2049,2026-06-01T07:46:26.188996+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_GWmMFURuAGY_00000_00017_1-169_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_GWmMFURuAGY_00000_00017_1-169_woman.mp4,1920,1080,29.97,17.017,688.549,hevc,331,2026-06-01T07:46:41.541465+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_GWmMFURuAGY_00000_00017_1-350_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_GWmMFURuAGY_00000_00017_1-350_woman.mp4,1920,1080,29.97,17.017,667.245,hevc,321,2026-06-01T07:46:42.507646+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_GWmMFURuAGY_00000_00017_1-272_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_GWmMFURuAGY_00000_00017_1-272_woman.mp4,1920,1080,29.97,17.017,687.677,hevc,331,2026-06-01T07:46:43.843182+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_An8u1jON_0o_00000_00012_3-217_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_An8u1jON_0o_00000_00012_3-217_man.mp4,1920,1080,59.94,12.012,525.593,hevc,358,2026-06-01T07:46:46.621072+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_An8u1jON_0o_00000_00012_2-109_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_An8u1jON_0o_00000_00012_2-109_man.mp4,1920,1080,59.94,12.012,511.081,hevc,348,2026-06-01T07:46:49.981452+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_An8u1jON_0o_00000_00012_3-21_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_An8u1jON_0o_00000_00012_3-21_man.mp4,1920,1080,59.94,12.012,530.623,hevc,361,2026-06-01T07:46:52.543376+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_A6rd-GJeiVo_00035_00065_1-273_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_A6rd-GJeiVo_00035_00065_1-273_woman.mp4,1920,1080,30.0,30.0,1799.864,hevc,491,2026-06-01T07:46:55.537564+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_A6rd-GJeiVo_00035_00065_1-150_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_A6rd-GJeiVo_00035_00065_1-150_woman.mp4,1920,1080,30.0,30.0,1790.376,hevc,488,2026-06-01T07:46:58.429258+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_A6rd-GJeiVo_00035_00065_1-158_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_A6rd-GJeiVo_00035_00065_1-158_woman.mp4,1920,1080,30.0,30.0,1803.483,hevc,492,2026-06-01T07:46:59.371743+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_DF1yNZUe8_k_00004_00014_3-165_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_DF1yNZUe8_k_00004_00014_3-165_man.mp4,1280,720,25.0,10.0,204.529,hevc,167,2026-06-01T07:47:10.781240+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_DF1yNZUe8_k_00004_00014_3-184_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_DF1yNZUe8_k_00004_00014_3-184_man.mp4,1280,720,25.0,10.0,220.104,hevc,180,2026-06-01T07:47:11.733558+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_DF1yNZUe8_k_00004_00014_3-190_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_DF1yNZUe8_k_00004_00014_3-190_man.mp4,1280,720,25.0,10.0,217.679,hevc,178,2026-06-01T07:47:13.344533+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_DF1yNZUe8_k_00385_00408_1-21_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_DF1yNZUe8_k_00385_00408_1-21_woman.mp4,1280,720,25.0,23.0,503.563,hevc,179,2026-06-01T07:47:14.279500+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_DF1yNZUe8_k_00385_00408_2-58_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_DF1yNZUe8_k_00385_00408_2-58_woman.mp4,1280,720,25.0,23.0,502.354,hevc,178,2026-06-01T07:47:19.240917+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_DF1yNZUe8_k_00385_00408_2-143_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_DF1yNZUe8_k_00385_00408_2-143_woman.mp4,1280,720,25.0,23.0,521.812,hevc,185,2026-06-01T07:47:21.581093+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_4fcQZ33fEk8_00056_00072_1-62_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_4fcQZ33fEk8_00056_00072_1-62_woman.mp4,1920,1080,30.0,16.0,3817.665,hevc,1954,2026-06-01T07:47:24.744948+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_4fcQZ33fEk8_00056_00072_3-99_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_4fcQZ33fEk8_00056_00072_3-99_woman.mp4,1920,1080,30.0,16.0,3816.171,hevc,1953,2026-06-01T07:47:27.708536+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_4fcQZ33fEk8_00056_00072_1-126_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_4fcQZ33fEk8_00056_00072_1-126_woman.mp4,1920,1080,30.0,16.0,3809.634,hevc,1950,2026-06-01T07:47:29.722793+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_I08edTzLoWI_00000_00013_3-125_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_I08edTzLoWI_00000_00013_3-125_man.mp4,1920,1080,30.0,13.0,878.363,hevc,553,2026-06-01T07:47:32.673435+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_I08edTzLoWI_00000_00013_3-223_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_I08edTzLoWI_00000_00013_3-223_man.mp4,1920,1080,30.0,13.0,906.726,hevc,571,2026-06-01T07:47:35.207649+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_I08edTzLoWI_00000_00013_2-15_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_I08edTzLoWI_00000_00013_2-15_man.mp4,1920,1080,30.0,13.0,890.001,hevc,560,2026-06-01T07:47:36.156241+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_0pgYYq5rhrA_00000_00020_2-78_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_0pgYYq5rhrA_00000_00020_2-78_man.mp4,1920,1080,30.0,20.0,1680.269,hevc,688,2026-06-01T07:47:39.079155+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_0pgYYq5rhrA_00000_00020_3-264_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_0pgYYq5rhrA_00000_00020_3-264_man.mp4,1920,1080,30.0,20.0,1593.869,hevc,652,2026-06-01T07:47:42.013658+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_0pgYYq5rhrA_00000_00020_2-134_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_0pgYYq5rhrA_00000_00020_2-134_man.mp4,1920,1080,30.0,20.0,1599.482,hevc,655,2026-06-01T07:47:44.794603+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_tuy787jU0ps_00011_00041_2-120_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_tuy787jU0ps_00011_00041_2-120_woman.mp4,1920,1080,29.97,30.03,1602.45,hevc,437,2026-06-01T07:47:47.529670+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_tuy787jU0ps_00011_00041_1-140_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_tuy787jU0ps_00011_00041_1-140_woman.mp4,1920,1080,29.97,30.03,1605.191,hevc,437,2026-06-01T07:47:50.907337+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_tuy787jU0ps_00011_00041_1-344_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_tuy787jU0ps_00011_00041_1-344_woman.mp4,1920,1080,29.97,30.03,1616.701,hevc,441,2026-06-01T07:47:53.650917+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_duueQN7UvrU_00015_00040_1-155_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_duueQN7UvrU_00015_00040_1-155_woman.mp4,1280,720,25.0,25.0,1188.832,hevc,389,2026-06-01T07:47:56.597970+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_duueQN7UvrU_00015_00040_1-193_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_duueQN7UvrU_00015_00040_1-193_woman.mp4,1280,720,25.0,25.0,1206.5,hevc,395,2026-06-01T07:47:59.340291+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_duueQN7UvrU_00015_00040_1-62_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_duueQN7UvrU_00015_00040_1-62_woman.mp4,1280,720,25.0,25.0,1225.232,hevc,401,2026-06-01T07:48:01.087107+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Ejw9njurqbY_00000_00030_2-78_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Ejw9njurqbY_00000_00030_2-78_man.mp4,1280,720,29.97,30.03,773.02,hevc,210,2026-06-01T07:48:04.063132+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Ejw9njurqbY_00000_00030_3-192_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Ejw9njurqbY_00000_00030_3-192_man.mp4,1280,720,29.97,30.03,713.665,hevc,194,2026-06-01T07:48:06.804021+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Ejw9njurqbY_00000_00030_3-156_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Ejw9njurqbY_00000_00030_3-156_man.mp4,1280,720,29.97,30.03,683.819,hevc,186,2026-06-01T07:48:07.739789+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_EVonQ7sgyNU_00000_00013_2-27_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_EVonQ7sgyNU_00000_00013_2-27_man.mp4,1920,1080,30.0,13.0,1180.681,hevc,744,2026-06-01T07:48:10.505618+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_EVonQ7sgyNU_00000_00013_3-271_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_EVonQ7sgyNU_00000_00013_3-271_man.mp4,1920,1080,30.0,13.0,1189.144,hevc,749,2026-06-01T07:48:12.902705+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_EVonQ7sgyNU_00000_00013_2-84_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_EVonQ7sgyNU_00000_00013_2-84_man.mp4,1920,1080,30.0,13.0,1194.103,hevc,752,2026-06-01T07:48:15.648397+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_E6yMRFvvnko_00006_00016_3-89_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_E6yMRFvvnko_00006_00016_3-89_man.mp4,1280,720,25.0,10.0,435.41,hevc,356,2026-06-01T07:48:18.635229+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_E6yMRFvvnko_00006_00016_3-212_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_E6yMRFvvnko_00006_00016_3-212_man.mp4,1280,720,25.0,10.0,441.696,hevc,361,2026-06-01T07:48:21.181234+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_E6yMRFvvnko_00006_00016_2-139_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_E6yMRFvvnko_00006_00016_2-139_man.mp4,1280,720,25.0,10.0,449.762,hevc,368,2026-06-01T07:48:22.284431+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Qg2vHkU8Lfs_00036_00056_1-297_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Qg2vHkU8Lfs_00036_00056_1-297_woman.mp4,1920,1080,29.97,20.02,3334.226,hevc,1364,2026-06-01T07:48:25.621839+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Qg2vHkU8Lfs_00036_00056_1-157_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Qg2vHkU8Lfs_00036_00056_1-157_woman.mp4,1920,1080,29.97,20.02,3391.291,hevc,1387,2026-06-01T07:48:28.392497+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_Qg2vHkU8Lfs_00036_00056_1-117_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_Qg2vHkU8Lfs_00036_00056_1-117_woman.mp4,1920,1080,29.97,20.02,3315.485,hevc,1356,2026-06-01T07:48:31.383407+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_3xRca1gP0Yk_00035_00065_3-233_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_3xRca1gP0Yk_00035_00065_3-233_man.mp4,1280,720,25.0,30.0,1340.706,hevc,366,2026-06-01T07:48:34.552471+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_3xRca1gP0Yk_00035_00065_3-20_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_3xRca1gP0Yk_00035_00065_3-20_man.mp4,1280,720,25.0,30.0,1235.069,hevc,337,2026-06-01T07:48:38.716273+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_3xRca1gP0Yk_00035_00065_3-212_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_3xRca1gP0Yk_00035_00065_3-212_man.mp4,1280,720,25.0,30.0,1245.356,hevc,340,2026-06-01T07:48:42.096420+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_ImMP1wKnRPM_00000_00030_3-269_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_ImMP1wKnRPM_00000_00030_3-269_man.mp4,1920,1080,60.0,30.0,6591.361,hevc,1799,2026-06-01T07:48:45.453042+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_ImMP1wKnRPM_00000_00030_2-122_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_ImMP1wKnRPM_00000_00030_2-122_man.mp4,1920,1080,60.0,30.0,6445.264,hevc,1759,2026-06-01T07:48:48.630521+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_ImMP1wKnRPM_00000_00030_3-196_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_ImMP1wKnRPM_00000_00030_3-196_man.mp4,1920,1080,60.0,30.0,6597.001,hevc,1801,2026-06-01T07:48:51.618887+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_gL64XHIfGYg_00000_00011_3-137_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_gL64XHIfGYg_00000_00011_3-137_man.mp4,1280,720,29.97,11.011,648.026,hevc,482,2026-06-01T07:48:53.433268+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_gL64XHIfGYg_00000_00011_2-31_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_gL64XHIfGYg_00000_00011_2-31_man.mp4,1280,720,29.97,11.011,648.142,hevc,482,2026-06-01T07:48:56.198729+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_gL64XHIfGYg_00000_00011_2-130_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_gL64XHIfGYg_00000_00011_2-130_man.mp4,1280,720,29.97,11.011,647.771,hevc,481,2026-06-01T07:48:58.554640+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_jcapkiiff2U_00000_00027_3-204_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_jcapkiiff2U_00000_00027_3-204_man.mp4,1280,720,29.97,27.027,1003.199,hevc,304,2026-06-01T07:49:01.552444+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_jcapkiiff2U_00000_00027_3-252_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_jcapkiiff2U_00000_00027_3-252_man.mp4,1280,720,29.97,27.027,1009.33,hevc,305,2026-06-01T07:49:03.940928+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_jcapkiiff2U_00000_00027_3-226_man.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_jcapkiiff2U_00000_00027_3-226_man.mp4,1280,720,29.97,27.027,1009.032,hevc,305,2026-06-01T07:49:06.721512+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_mTGgGpYVAMA_00298_00325_1-62_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_mTGgGpYVAMA_00298_00325_1-62_woman.mp4,1920,1080,29.97,27.027,2773.77,hevc,840,2026-06-01T07:49:09.697972+00:00,Face swap generated by RTFS-10K inswapper pipeline.
rtfs_faceswap_inswapper_mTGgGpYVAMA_00298_00325_1-342_woman.mp4,face_swap,godmodes/rtfs-10k,inswapper/inswapper_mTGgGpYVAMA_00298_00325_1-342_woman.mp4,1920,1080,29.97,27.027,2738.669,hevc,830,2026-06-01T07:49:12.659970+00:00,Face swap generated by RTFS-10K inswapper pipeline.
